"","id_cliente","ventas_mensuales","B_proceso"
"8323","8323",2128,"Orden"
"8324","8324",161214,"Orden"
"8325","8325",112856,"Orden"
"8326","8326",223273,"Orden"
"8327","8327",55904,"Orden"
"8328","8328",156807,"Orden"
"8329","8329",121741,"Orden"
"8330","8330",38156,"Orden"
"8331","8331",130091,"Orden"
"8332","8332",72323,"Orden"
"8333","8333",148540,"Orden"
"8334","8334",191568,"Orden"
"8335","8335",6077,"Orden"
"8336","8336",157110,"Orden"
"8337","8337",33936,"Orden"
"8338","8338",123508,"Orden"
"8339","8339",217034,"Orden"
"8340","8340",233897,"Orden"
"8341","8341",240478,"Orden"
"8342","8342",191144,"Orden"
"8343","8343",223069,"Orden"
"8344","8344",97983,"Orden"
"8345","8345",243375,"Orden"
"8346","8346",95768,"Orden"
"8347","8347",16613,"Orden"
"8348","8348",175320,"Orden"
"8349","8349",234322,"Orden"
"8350","8350",96114,"Orden"
"8351","8351",159320,"Orden"
"8352","8352",40845,"Orden"
"8353","8353",139869,"Orden"
"8354","8354",214106,"Orden"
"8355","8355",52737,"Orden"
"8356","8356",190709,"Orden"
"8357","8357",67547,"Orden"
"8358","8358",212492,"Orden"
"8359","8359",123359,"Orden"
"8360","8360",66289,"Orden"
"8361","8361",82973,"Orden"
"8362","8362",111933,"Orden"
"8363","8363",207103,"Orden"
"8364","8364",133762,"Orden"
"8365","8365",122659,"Orden"
"8366","8366",217436,"Orden"
"8367","8367",33492,"Orden"
"8368","8368",32846,"Orden"
"8369","8369",90337,"Orden"
"8370","8370",222392,"Orden"
"8371","8371",8691,"Orden"
"8372","8372",191689,"Orden"
"8373","8373",138801,"Orden"
"8374","8374",178021,"Orden"
"8375","8375",125266,"Orden"
"8376","8376",145407,"Orden"
"8377","8377",204079,"Orden"
"8378","8378",3744,"Orden"
"8379","8379",122036,"Orden"
"8380","8380",153029,"Orden"
"8381","8381",172412,"Orden"
"8382","8382",192275,"Orden"
"8383","8383",85010,"Orden"
"8384","8384",16616,"Orden"
"8385","8385",58702,"Orden"
"8386","8386",111413,"Orden"
"8387","8387",62672,"Orden"
"8388","8388",178731,"Orden"
"8389","8389",137467,"Orden"
"8390","8390",116406,"Orden"
"8391","8391",51739,"Orden"
"8392","8392",4551,"Orden"
"8393","8393",31197,"Orden"
"8394","8394",145807,"Orden"
"8395","8395",180098,"Orden"
"8396","8396",211627,"Orden"
"8397","8397",174054,"Orden"
"8398","8398",209148,"Orden"
"8399","8399",209078,"Orden"
"8400","8400",214839,"Orden"
"8401","8401",226633,"Orden"
"8402","8402",147520,"Orden"
"8403","8403",10659,"Orden"
"8404","8404",237715,"Orden"
"8405","8405",47536,"Orden"
"8406","8406",38828,"Orden"
"8407","8407",234797,"Orden"
"8408","8408",164281,"Orden"
"8409","8409",158043,"Orden"
"8410","8410",239239,"Orden"
"8411","8411",67440,"Orden"
"8412","8412",144497,"Orden"
"8413","8413",188675,"Orden"
"8414","8414",34733,"Orden"
"8415","8415",42585,"Orden"
"8416","8416",111855,"Orden"
"8417","8417",117031,"Orden"
"8418","8418",234866,"Orden"
"8419","8419",64592,"Orden"
"8420","8420",91248,"Orden"
"8421","8421",38281,"Orden"
"8422","8422",72485,"Orden"
"8423","8423",89575,"Orden"
"8424","8424",161323,"Orden"
"8425","8425",220185,"Orden"
"8426","8426",128981,"Orden"
"8427","8427",79533,"Orden"
"8428","8428",141717,"Orden"
"8429","8429",64466,"Orden"
"8430","8430",205659,"Orden"
"8431","8431",185129,"Orden"
"8432","8432",61523,"Orden"
"8433","8433",92808,"Orden"
"8434","8434",162640,"Orden"
"8435","8435",14555,"Orden"
"8436","8436",154469,"Orden"
"8437","8437",108350,"Orden"
"8438","8438",224431,"Orden"
"8439","8439",204646,"Orden"
"8440","8440",7140,"Orden"
"8441","8441",70775,"Orden"
"8442","8442",71430,"Orden"
"8443","8443",75367,"Orden"
"8444","8444",112473,"Orden"
"8445","8445",228758,"Orden"
"8446","8446",165680,"Orden"
"8447","8447",95942,"Orden"
"8448","8448",162390,"Orden"
"8449","8449",97184,"Orden"
"8450","8450",28191,"Orden"
"8451","8451",4496,"Orden"
"8452","8452",152010,"Orden"
"8453","8453",168834,"Orden"
"8454","8454",220965,"Orden"
"8455","8455",11858,"Orden"
"8456","8456",223174,"Orden"
"8457","8457",68056,"Orden"
"8458","8458",107999,"Orden"
"8459","8459",206001,"Orden"
"8460","8460",221517,"Orden"
"8461","8461",126065,"Orden"
"8462","8462",70343,"Orden"
"8463","8463",208254,"Orden"
"8464","8464",97567,"Orden"
"8465","8465",113423,"Orden"
"8466","8466",122330,"Orden"
"8467","8467",112349,"Orden"
"8468","8468",155850,"Orden"
"8469","8469",132960,"Orden"
"8470","8470",169334,"Orden"
"8471","8471",57768,"Orden"
"8472","8472",124388,"Orden"
"8473","8473",77451,"Orden"
"8474","8474",228214,"Orden"
"8475","8475",244437,"Orden"
"8476","8476",151671,"Orden"
"8477","8477",169927,"Orden"
"8478","8478",8960,"Orden"
"8479","8479",108243,"Orden"
"8480","8480",190857,"Orden"
"8481","8481",9343,"Orden"
"8482","8482",196968,"Orden"
"8483","8483",30458,"Orden"
"8484","8484",185141,"Orden"
"8485","8485",25271,"Orden"
"8486","8486",182591,"Orden"
"8487","8487",52343,"Orden"
"8488","8488",183197,"Orden"
"8489","8489",111494,"Orden"
"8490","8490",159015,"Orden"
"8491","8491",73053,"Orden"
"8492","8492",125224,"Orden"
"8493","8493",178952,"Orden"
"8494","8494",4739,"Orden"
"8495","8495",227683,"Orden"
"8496","8496",137199,"Orden"
"8497","8497",164839,"Orden"
"8498","8498",69273,"Orden"
"8499","8499",42871,"Orden"
"8500","8500",135334,"Orden"
"8501","8501",171606,"Orden"
"8502","8502",89129,"Orden"
"8503","8503",102715,"Orden"
"8504","8504",110174,"Orden"
"8505","8505",157910,"Orden"
"8506","8506",53828,"Orden"
"8507","8507",218976,"Orden"
"8508","8508",170546,"Orden"
"8509","8509",52261,"Orden"
"8510","8510",244394,"Orden"
"8511","8511",228888,"Orden"
"8512","8512",151602,"Orden"
"8513","8513",82183,"Orden"
"8514","8514",155057,"Orden"
"8515","8515",27472,"Orden"
"8516","8516",244893,"Orden"
"8517","8517",35069,"Orden"
"8518","8518",1989,"Orden"
"8519","8519",116907,"Orden"
"8520","8520",83225,"Orden"
"8521","8521",245282,"Orden"
"8522","8522",200441,"Orden"
"8523","8523",221444,"Orden"
"8524","8524",199000,"Orden"
"8525","8525",32411,"Orden"
"8526","8526",22007,"Orden"
"8527","8527",111549,"Orden"
"8528","8528",119567,"Orden"
"8529","8529",1813,"Orden"
"8530","8530",180591,"Orden"
"8531","8531",219755,"Orden"
"8532","8532",11209,"Orden"
"8533","8533",168943,"Orden"
"8534","8534",229325,"Orden"
"8535","8535",60669,"Orden"
"8536","8536",243755,"Orden"
"8537","8537",227856,"Orden"
"8538","8538",191593,"Orden"
"8539","8539",83044,"Orden"
"8540","8540",96688,"Orden"
"8541","8541",20769,"Orden"
"8542","8542",172521,"Orden"
"8543","8543",33420,"Orden"
"8544","8544",134767,"Orden"
"8545","8545",75707,"Orden"
"8546","8546",48022,"Orden"
"8547","8547",120819,"Orden"
"8548","8548",59582,"Orden"
"8549","8549",147966,"Orden"
"8550","8550",119662,"Orden"
"8551","8551",97100,"Orden"
"8552","8552",47804,"Orden"
"8553","8553",112648,"Orden"
"8554","8554",220923,"Orden"
"8555","8555",65955,"Orden"
"8556","8556",109603,"Orden"
"8557","8557",225828,"Orden"
"8558","8558",65924,"Orden"
"8559","8559",205476,"Orden"
"8560","8560",78652,"Orden"
"8561","8561",228065,"Orden"
"8562","8562",99522,"Orden"
"8563","8563",131748,"Orden"
"8564","8564",154292,"Orden"
"8565","8565",185377,"Orden"
"8566","8566",91445,"Orden"
"8567","8567",148516,"Orden"
"8568","8568",4648,"Orden"
"8569","8569",156540,"Orden"
"8570","8570",43365,"Orden"
"8571","8571",144399,"Orden"
"8572","8572",109123,"Orden"
"8573","8573",80024,"Orden"
"8574","8574",182861,"Orden"
"8575","8575",5657,"Orden"
"8576","8576",139672,"Orden"
"8577","8577",170322,"Orden"
"8578","8578",98107,"Orden"
"8579","8579",156259,"Orden"
"8580","8580",148962,"Orden"
"8581","8581",63273,"Orden"
"8582","8582",180795,"Orden"
"8583","8583",247986,"Orden"
"8584","8584",146452,"Orden"
"8585","8585",191872,"Orden"
"8586","8586",60988,"Orden"
"8587","8587",42235,"Orden"
"8588","8588",235373,"Orden"
"8589","8589",137149,"Orden"
"8590","8590",3274,"Orden"
"8591","8591",73758,"Orden"
"8592","8592",212360,"Orden"
"8593","8593",144531,"Orden"
"8594","8594",194206,"Orden"
"8595","8595",118779,"Orden"
"8596","8596",72139,"Orden"
"8597","8597",73697,"Orden"
"8598","8598",117588,"Orden"
"8599","8599",61085,"Orden"
"8600","8600",148765,"Orden"
"8601","8601",232421,"Orden"
"8602","8602",86533,"Orden"
"8603","8603",32720,"Orden"
"8604","8604",82225,"Orden"
"8605","8605",166889,"Orden"
"8606","8606",249171,"Orden"
"8607","8607",209204,"Orden"
"8608","8608",141874,"Orden"
"8609","8609",197286,"Orden"
"8610","8610",76551,"Orden"
"8611","8611",54506,"Orden"
"8612","8612",31293,"Orden"
"8613","8613",24900,"Orden"
"8614","8614",185339,"Orden"
"8615","8615",4760,"Orden"
"8616","8616",128510,"Orden"
"8617","8617",152543,"Orden"
"8618","8618",203217,"Orden"
"8619","8619",180652,"Orden"
"8620","8620",14508,"Orden"
"8621","8621",61510,"Orden"
"8622","8622",13104,"Orden"
"8623","8623",159672,"Orden"
"8624","8624",234818,"Orden"
"8625","8625",53331,"Orden"
"8626","8626",9743,"Orden"
"8627","8627",86975,"Orden"
"8628","8628",173805,"Orden"
"8629","8629",6894,"Orden"
"8630","8630",13397,"Orden"
"8631","8631",208516,"Orden"
"8632","8632",32074,"Orden"
"8633","8633",205353,"Orden"
"8634","8634",50862,"Orden"
"8635","8635",241474,"Orden"
"8636","8636",217625,"Orden"
"8637","8637",121948,"Orden"
"8638","8638",11778,"Orden"
"8639","8639",223108,"Orden"
"8640","8640",219370,"Orden"
"8641","8641",133908,"Orden"
"8642","8642",103989,"Orden"
"8643","8643",68539,"Orden"
"8644","8644",198023,"Orden"
"8645","8645",222362,"Orden"
"8646","8646",59987,"Orden"
"8647","8647",17692,"Orden"
"8648","8648",109303,"Orden"
"8649","8649",152804,"Orden"
"8650","8650",54756,"Orden"
"8651","8651",81829,"Orden"
"8652","8652",153688,"Orden"
"8653","8653",98082,"Orden"
"8654","8654",12937,"Orden"
"8655","8655",222361,"Orden"
"8656","8656",22480,"Orden"
"8657","8657",92640,"Orden"
"8658","8658",41669,"Orden"
"8659","8659",184757,"Orden"
"8660","8660",347,"Orden"
"8661","8661",39412,"Orden"
"8662","8662",106387,"Orden"
"8663","8663",98713,"Orden"
"8664","8664",25499,"Orden"
"8665","8665",12771,"Orden"
"8666","8666",78588,"Orden"
"8667","8667",61012,"Orden"
"8668","8668",154318,"Orden"
"8669","8669",238607,"Orden"
"8670","8670",194008,"Orden"
"8671","8671",82260,"Orden"
"8672","8672",153631,"Orden"
"8673","8673",150621,"Orden"
"8674","8674",212364,"Orden"
"8675","8675",234159,"Orden"
"8676","8676",28682,"Orden"
"8677","8677",149656,"Orden"
"8678","8678",108831,"Orden"
"8679","8679",184808,"Orden"
"8680","8680",2865,"Orden"
"8681","8681",87663,"Orden"
"8682","8682",225926,"Orden"
"8683","8683",197456,"Orden"
"8684","8684",42251,"Orden"
"8685","8685",104463,"Orden"
"8686","8686",67052,"Orden"
"8687","8687",238883,"Orden"
"8688","8688",238041,"Orden"
"8689","8689",232842,"Orden"
"8690","8690",90655,"Orden"
"8691","8691",11763,"Orden"
"8692","8692",6057,"Orden"
"8693","8693",102928,"Orden"
"8694","8694",248118,"Orden"
"8695","8695",133818,"Orden"
"8696","8696",1638,"Orden"
"8697","8697",18416,"Orden"
"8698","8698",105782,"Orden"
"8699","8699",139470,"Orden"
"8700","8700",137830,"Orden"
"8701","8701",179554,"Orden"
"8702","8702",43490,"Orden"
"8703","8703",9130,"Orden"
"8704","8704",83877,"Orden"
"8705","8705",43357,"Orden"
"8706","8706",47781,"Orden"
"8707","8707",82429,"Orden"
"8708","8708",26069,"Orden"
"8709","8709",94553,"Orden"
"8710","8710",167879,"Orden"
"8711","8711",47750,"Orden"
"8712","8712",53865,"Orden"
"8713","8713",215478,"Orden"
"8714","8714",72530,"Orden"
"8715","8715",116659,"Orden"
"8716","8716",234173,"Orden"
"8717","8717",88492,"Orden"
"8718","8718",240817,"Orden"
"8719","8719",104491,"Orden"
"8720","8720",8706,"Orden"
"8721","8721",226520,"Orden"
"8722","8722",88057,"Orden"
"8723","8723",108650,"Orden"
"8724","8724",132090,"Orden"
"8725","8725",183958,"Orden"
"8726","8726",94603,"Orden"
"8727","8727",24164,"Orden"
"8728","8728",71457,"Orden"
"8729","8729",20078,"Orden"
"8730","8730",101288,"Orden"
"8731","8731",122488,"Orden"
"8732","8732",233457,"Orden"
"8733","8733",22118,"Orden"
"8734","8734",247412,"Orden"
"8735","8735",137880,"Orden"
"8736","8736",50656,"Orden"
"8737","8737",61662,"Orden"
"8738","8738",212574,"Orden"
"8739","8739",165991,"Orden"
"8740","8740",175599,"Orden"
"8741","8741",21229,"Orden"
"8742","8742",208205,"Orden"
"8743","8743",22807,"Orden"
"8744","8744",232680,"Orden"
"8745","8745",79729,"Orden"
"8746","8746",179153,"Orden"
"8747","8747",84711,"Orden"
"8748","8748",187633,"Orden"
"8749","8749",192829,"Orden"
"8750","8750",116247,"Orden"
"8751","8751",159833,"Orden"
"8752","8752",14194,"Orden"
"8753","8753",11512,"Orden"
"8754","8754",53860,"Orden"
"8755","8755",225244,"Orden"
"8756","8756",83809,"Orden"
"8757","8757",159881,"Orden"
"8758","8758",145568,"Orden"
"8759","8759",68311,"Orden"
"8760","8760",73936,"Orden"
"8761","8761",72158,"Orden"
"8762","8762",145346,"Orden"
"8763","8763",39209,"Orden"
"8764","8764",689,"Orden"
"8765","8765",34098,"Orden"
"8766","8766",157477,"Orden"
"8767","8767",66411,"Orden"
"8768","8768",118924,"Orden"
"8769","8769",114755,"Orden"
"8770","8770",181123,"Orden"
"8771","8771",114352,"Orden"
"8772","8772",195278,"Orden"
"8773","8773",90716,"Orden"
"8774","8774",50760,"Orden"
"8775","8775",246359,"Orden"
"8776","8776",189242,"Orden"
"8777","8777",68410,"Orden"
"8778","8778",147856,"Orden"
"8779","8779",166815,"Orden"
"8780","8780",6689,"Orden"
"8781","8781",6517,"Orden"
"8782","8782",249558,"Orden"
"8783","8783",30594,"Orden"
"8784","8784",77177,"Orden"
"8785","8785",142348,"Orden"
"8786","8786",19486,"Orden"
"8787","8787",103177,"Orden"
"8788","8788",154825,"Orden"
"8789","8789",193214,"Orden"
"8790","8790",185873,"Orden"
"8791","8791",135331,"Orden"
"8792","8792",139013,"Orden"
"8793","8793",38447,"Orden"
"8794","8794",22458,"Orden"
"8795","8795",47496,"Orden"
"8796","8796",20046,"Orden"
"8797","8797",148960,"Orden"
"8798","8798",129828,"Orden"
"8799","8799",42840,"Orden"
"8800","8800",25345,"Orden"
"8801","8801",172505,"Orden"
"8802","8802",179423,"Orden"
"8803","8803",13240,"Orden"
"8804","8804",218895,"Orden"
"8805","8805",93038,"Orden"
"8806","8806",149210,"Orden"
"8807","8807",145469,"Orden"
"8808","8808",174038,"Orden"
"8809","8809",28223,"Orden"
"8810","8810",4962,"Orden"
"8811","8811",91872,"Orden"
"8812","8812",140038,"Orden"
"8813","8813",94677,"Orden"
"8814","8814",22615,"Orden"
"8815","8815",132475,"Orden"
"8816","8816",109624,"Orden"
"8817","8817",28601,"Orden"
"8818","8818",27437,"Orden"
"8819","8819",205822,"Orden"
"8820","8820",83140,"Orden"
"8821","8821",862,"Orden"
"8822","8822",11868,"Orden"
"8823","8823",86817,"Orden"
"8824","8824",211590,"Orden"
"8825","8825",110503,"Orden"
"8826","8826",246376,"Orden"
"8827","8827",224743,"Orden"
"8828","8828",169235,"Orden"
"8829","8829",18000,"Orden"
"8830","8830",125928,"Orden"
"8831","8831",242246,"Orden"
"8832","8832",70500,"Orden"
"8833","8833",143134,"Orden"
"8834","8834",97571,"Orden"
"8835","8835",237646,"Orden"
"8836","8836",28303,"Orden"
"8837","8837",16249,"Orden"
"8838","8838",196703,"Orden"
"8839","8839",135474,"Orden"
"8840","8840",163427,"Orden"
"8841","8841",139456,"Orden"
"8842","8842",65850,"Orden"
"8843","8843",124256,"Orden"
"8844","8844",29989,"Orden"
"8845","8845",27799,"Orden"
"8846","8846",33972,"Orden"
"8847","8847",163356,"Orden"
"8848","8848",21892,"Orden"
"8849","8849",192114,"Orden"
"8850","8850",196721,"Orden"
"8851","8851",142015,"Orden"
"8852","8852",161630,"Orden"
"8853","8853",39983,"Orden"
"8854","8854",28529,"Orden"
"8855","8855",248873,"Orden"
"8856","8856",244754,"Orden"
"8857","8857",158845,"Orden"
"8858","8858",232818,"Orden"
"8859","8859",123648,"Orden"
"8860","8860",175586,"Orden"
"8861","8861",145159,"Orden"
"8862","8862",178998,"Orden"
"8863","8863",134025,"Orden"
"8864","8864",125285,"Orden"
"8865","8865",63837,"Orden"
"8866","8866",112791,"Orden"
"8867","8867",195574,"Orden"
"8868","8868",37568,"Orden"
"8869","8869",201581,"Orden"
"8870","8870",93475,"Orden"
"8871","8871",91269,"Orden"
"8872","8872",219420,"Orden"
"8873","8873",218038,"Orden"
"8874","8874",159925,"Orden"
"8875","8875",245706,"Orden"
"8876","8876",52646,"Orden"
"8877","8877",128163,"Orden"
"8878","8878",9012,"Orden"
"8879","8879",35921,"Orden"
"8880","8880",205042,"Orden"
"8881","8881",169260,"Orden"
"8882","8882",37338,"Orden"
"8883","8883",119199,"Orden"
"8884","8884",63457,"Orden"
"8885","8885",201948,"Orden"
"8886","8886",190210,"Orden"
"8887","8887",77641,"Orden"
"8888","8888",113139,"Orden"
"8889","8889",242686,"Orden"
"8890","8890",180596,"Orden"
"8891","8891",77638,"Orden"
"8892","8892",122952,"Orden"
"8893","8893",119125,"Orden"
"8894","8894",204228,"Orden"
"8895","8895",144913,"Orden"
"8896","8896",121339,"Orden"
"8897","8897",193700,"Orden"
"8898","8898",28202,"Orden"
"8899","8899",75874,"Orden"
"8900","8900",81166,"Orden"
"8901","8901",181479,"Orden"
"8902","8902",196993,"Orden"
"8903","8903",3743,"Orden"
"8904","8904",115235,"Orden"
"8905","8905",246388,"Orden"
"8906","8906",125468,"Orden"
"8907","8907",218712,"Orden"
"8908","8908",191217,"Orden"
"8909","8909",175777,"Orden"
"8910","8910",26153,"Orden"
"8911","8911",183306,"Orden"
"8912","8912",143031,"Orden"
"8913","8913",127730,"Orden"
"8914","8914",212239,"Orden"
"8915","8915",175797,"Orden"
"8916","8916",208566,"Orden"
"8917","8917",223163,"Orden"
"8918","8918",184173,"Orden"
"8919","8919",242623,"Orden"
"8920","8920",36226,"Orden"
"8921","8921",138824,"Orden"
"8922","8922",105687,"Orden"
"8923","8923",82086,"Orden"
"8924","8924",69788,"Orden"
"8925","8925",89235,"Orden"
"8926","8926",123888,"Orden"
"8927","8927",94182,"Orden"
"8928","8928",228927,"Orden"
"8929","8929",103660,"Orden"
"8930","8930",142494,"Orden"
"8931","8931",21991,"Orden"
"8932","8932",176259,"Orden"
"8933","8933",26652,"Orden"
"8934","8934",117528,"Orden"
"8935","8935",125966,"Orden"
"8936","8936",49426,"Orden"
"8937","8937",97150,"Orden"
"8938","8938",197177,"Orden"
"8939","8939",132445,"Orden"
"8940","8940",72053,"Orden"
"8941","8941",156410,"Orden"
"8942","8942",157365,"Orden"
"8943","8943",241983,"Orden"
"8944","8944",66545,"Orden"
"8945","8945",381,"Orden"
"8946","8946",209336,"Orden"
"8947","8947",4694,"Orden"
"8948","8948",215906,"Orden"
"8949","8949",112323,"Orden"
"8950","8950",153474,"Orden"
"8951","8951",200803,"Orden"
"8952","8952",192786,"Orden"
"8953","8953",197750,"Orden"
"8954","8954",203216,"Orden"
"8955","8955",63637,"Orden"
"8956","8956",76714,"Orden"
"8957","8957",157364,"Orden"
"8958","8958",131642,"Orden"
"8959","8959",60899,"Orden"
"8960","8960",218430,"Orden"
"8961","8961",84869,"Orden"
"8962","8962",63568,"Orden"
"8963","8963",146665,"Orden"
"8964","8964",51476,"Orden"
"8965","8965",247769,"Orden"
"8966","8966",99583,"Orden"
"8967","8967",178257,"Orden"
"8968","8968",89513,"Orden"
"8969","8969",11067,"Orden"
"8970","8970",143056,"Orden"
"8971","8971",26493,"Orden"
"8972","8972",110896,"Orden"
"8973","8973",183204,"Orden"
"8974","8974",12859,"Orden"
"8975","8975",206120,"Orden"
"8976","8976",120955,"Orden"
"8977","8977",201497,"Orden"
"8978","8978",154814,"Orden"
"8979","8979",136128,"Orden"
"8980","8980",53524,"Orden"
"8981","8981",195235,"Orden"
"8982","8982",75713,"Orden"
"8983","8983",85609,"Orden"
"8984","8984",64906,"Orden"
"8985","8985",178601,"Orden"
"8986","8986",116661,"Orden"
"8987","8987",19950,"Orden"
"8988","8988",193969,"Orden"
"8989","8989",80864,"Orden"
"8990","8990",209667,"Orden"
"8991","8991",119733,"Orden"
"8992","8992",90110,"Orden"
"8993","8993",228382,"Orden"
"8994","8994",112352,"Orden"
"8995","8995",208377,"Orden"
"8996","8996",112004,"Orden"
"8997","8997",157612,"Orden"
"8998","8998",115330,"Orden"
"8999","8999",176218,"Orden"
"9000","9000",169783,"Orden"
"9001","9001",34560,"Orden"
"9002","9002",122155,"Orden"
"9003","9003",81973,"Orden"
"9004","9004",246924,"Orden"
"9005","9005",51506,"Orden"
"9006","9006",62613,"Orden"
"9007","9007",16064,"Orden"
"9008","9008",200245,"Orden"
"9009","9009",49513,"Orden"
"9010","9010",189916,"Orden"
"9011","9011",169582,"Orden"
"9012","9012",60553,"Orden"
"9013","9013",33891,"Orden"
"9014","9014",38880,"Orden"
"9015","9015",166803,"Orden"
"9016","9016",16198,"Orden"
"9017","9017",76099,"Orden"
"9018","9018",137124,"Orden"
"9019","9019",2410,"Orden"
"9020","9020",102477,"Orden"
"9021","9021",41992,"Orden"
"9022","9022",118800,"Orden"
"9023","9023",64396,"Orden"
"9024","9024",57636,"Orden"
"9025","9025",75417,"Orden"
"9026","9026",124144,"Orden"
"9027","9027",223963,"Orden"
"9028","9028",201744,"Orden"
"9029","9029",197941,"Orden"
"9030","9030",136686,"Orden"
"9031","9031",129425,"Orden"
"9032","9032",117958,"Orden"
"9033","9033",158149,"Orden"
"9034","9034",147991,"Orden"
"9035","9035",226650,"Orden"
"9036","9036",174860,"Orden"
"9037","9037",236877,"Orden"
"9038","9038",169597,"Orden"
"9039","9039",187540,"Orden"
"9040","9040",142235,"Orden"
"9041","9041",163400,"Orden"
"9042","9042",209641,"Orden"
"9043","9043",114232,"Orden"
"9044","9044",114459,"Orden"
"9045","9045",2531,"Orden"
"9046","9046",184380,"Orden"
"9047","9047",224333,"Orden"
"9048","9048",193921,"Orden"
"9049","9049",227596,"Orden"
"9050","9050",35219,"Orden"
"9051","9051",175808,"Orden"
"9052","9052",84230,"Orden"
"9053","9053",172545,"Orden"
"9054","9054",137858,"Orden"
"9055","9055",173608,"Orden"
"9056","9056",182827,"Orden"
"9057","9057",31618,"Orden"
"9058","9058",130887,"Orden"
"9059","9059",230629,"Orden"
"9060","9060",172459,"Orden"
"9061","9061",142018,"Orden"
"9062","9062",62644,"Orden"
"9063","9063",187286,"Orden"
"9064","9064",119278,"Orden"
"9065","9065",216816,"Orden"
"9066","9066",205170,"Orden"
"9067","9067",112072,"Orden"
"9068","9068",219600,"Orden"
"9069","9069",20864,"Orden"
"9070","9070",185670,"Orden"
"9071","9071",238131,"Orden"
"9072","9072",132130,"Orden"
"9073","9073",244063,"Orden"
"9074","9074",86575,"Orden"
"9075","9075",234372,"Orden"
"9076","9076",172569,"Orden"
"9077","9077",46301,"Orden"
"9078","9078",58288,"Orden"
"9079","9079",34679,"Orden"
"9080","9080",247956,"Orden"
"9081","9081",5353,"Orden"
"9082","9082",55707,"Orden"
"9083","9083",29508,"Orden"
"9084","9084",65481,"Orden"
"9085","9085",141056,"Orden"
"9086","9086",149563,"Orden"
"9087","9087",97233,"Orden"
"9088","9088",156915,"Orden"
"9089","9089",203603,"Orden"
"9090","9090",152024,"Orden"
"9091","9091",33256,"Orden"
"9092","9092",209833,"Orden"
"9093","9093",9257,"Orden"
"9094","9094",188262,"Orden"
"9095","9095",5884,"Orden"
"9096","9096",218184,"Orden"
"9097","9097",66314,"Orden"
"9098","9098",78623,"Orden"
"9099","9099",20756,"Orden"
"9100","9100",3218,"Orden"
"9101","9101",61804,"Orden"
"9102","9102",168741,"Orden"
"9103","9103",109283,"Orden"
"9104","9104",145093,"Orden"
"9105","9105",81400,"Orden"
"9106","9106",49475,"Orden"
"9107","9107",92117,"Orden"
"9108","9108",76651,"Orden"
"9109","9109",216182,"Orden"
"9110","9110",77885,"Orden"
"9111","9111",171148,"Orden"
"9112","9112",67432,"Orden"
"9113","9113",37464,"Orden"
"9114","9114",128255,"Orden"
"9115","9115",242311,"Orden"
"9116","9116",116320,"Orden"
"9117","9117",127429,"Orden"
"9118","9118",111200,"Orden"
"9119","9119",47790,"Orden"
"9120","9120",200779,"Orden"
"9121","9121",61997,"Orden"
"9122","9122",89610,"Orden"
"9123","9123",197511,"Orden"
"9124","9124",239059,"Orden"
"9125","9125",227479,"Orden"
"9126","9126",107130,"Orden"
"9127","9127",57397,"Orden"
"9128","9128",50670,"Orden"
"9129","9129",218208,"Orden"
"9130","9130",200719,"Orden"
"9131","9131",96587,"Orden"
"9132","9132",32990,"Orden"
"9133","9133",10511,"Orden"
"9134","9134",192892,"Orden"
"9135","9135",7097,"Orden"
"9136","9136",136725,"Orden"
"9137","9137",243174,"Orden"
"9138","9138",179093,"Orden"
"9139","9139",201178,"Orden"
"9140","9140",46192,"Orden"
"9141","9141",68693,"Orden"
"9142","9142",244529,"Orden"
"9143","9143",155137,"Orden"
"9144","9144",123776,"Orden"
"9145","9145",28885,"Orden"
"9146","9146",244856,"Orden"
"9147","9147",185987,"Orden"
"9148","9148",55947,"Orden"
"9149","9149",49807,"Orden"
"9150","9150",186974,"Orden"
"9151","9151",244377,"Orden"
"9152","9152",183153,"Orden"
"9153","9153",90923,"Orden"
"9154","9154",87009,"Orden"
"9155","9155",194985,"Orden"
"9156","9156",176438,"Orden"
"9157","9157",237391,"Orden"
"9158","9158",119835,"Orden"
"9159","9159",25852,"Orden"
"9160","9160",69305,"Orden"
"9161","9161",209694,"Orden"
"9162","9162",40618,"Orden"
"9163","9163",172327,"Orden"
"9164","9164",44525,"Orden"
"9165","9165",159932,"Orden"
"9166","9166",56010,"Orden"
"9167","9167",5191,"Orden"
"9168","9168",77122,"Orden"
"9169","9169",31888,"Orden"
"9170","9170",47122,"Orden"
"9171","9171",181718,"Orden"
"9172","9172",93872,"Orden"
"9173","9173",239360,"Orden"
"9174","9174",109115,"Orden"
"9175","9175",78404,"Orden"
"9176","9176",229521,"Orden"
"9177","9177",48595,"Orden"
"9178","9178",52049,"Orden"
"9179","9179",57179,"Orden"
"9180","9180",71385,"Orden"
"9181","9181",59758,"Orden"
"9182","9182",244604,"Orden"
"9183","9183",244036,"Orden"
"9184","9184",169654,"Orden"
"9185","9185",173687,"Orden"
"9186","9186",114633,"Orden"
"9187","9187",239022,"Orden"
"9188","9188",131539,"Orden"
"9189","9189",13591,"Orden"
"9190","9190",157420,"Orden"
"9191","9191",162687,"Orden"
"9192","9192",224753,"Orden"
"9193","9193",143671,"Orden"
"9194","9194",17146,"Orden"
"9195","9195",39441,"Orden"
