"","id_cliente","fecha","pgo_tot","tipo_cliente"
"55323","55337",2020-12-19,716,"Cliente nivel 1"
"55324","55338",2020-12-27,182,"Cliente nivel 1"
"55325","55339",2020-12-08,1280,"Cliente nivel 1"
"55326","55340",2020-12-11,3369,"Cliente nivel 1"
"55327","55341",2020-12-17,9500,"Cliente nivel 1"
"55328","55342",2020-12-23,2380,"Cliente nivel 1"
"55329","55343",2020-12-12,462,"Cliente nivel 1"
"55330","55344",2020-12-03,1325,"Cliente nivel 1"
"55331","55345",2020-12-10,1325,"Cliente nivel 1"
"55332","55346",2020-12-18,1269,"Cliente nivel 1"
"55333","55347",2020-12-26,1350,"Cliente nivel 1"
"55334","55348",2020-12-09,93.97,"Empleado"
"55335","55349",2020-12-09,316.72,"Empleado"
"55336","55350",2020-12-07,2174,"Cliente nivel 1"
"55337","55351",2020-12-11,2499,"Cliente nivel 1"
"55338","55352",2020-12-15,3700,"Cliente nivel 1"
"55339","55353",2020-12-01,1037.5,"Cliente nivel 1"
"55340","55354",2020-12-07,1038,"Cliente nivel 1"
"55341","55355",2020-12-14,1016.25,"Cliente nivel 1"
"55342","55356",2020-12-21,1016.25,"Cliente nivel 1"
"55343","55357",2020-12-28,1016.25,"Cliente nivel 1"
"55344","55358",2020-12-06,461.29,"Cliente nivel 1"
"55345","55359",2020-12-20,700,"Cliente nivel 1"
"55346","55360",2020-12-27,690,"Cliente nivel 1"
"55347","55361",2020-12-01,250,"Cliente nivel 1"
"55348","55362",2020-12-09,1251.53,"Cliente nivel 1"
"55349","55363",2020-12-17,200,"Cliente nivel 1"
"55350","55364",2020-12-01,550,"Cliente nivel 1"
"55351","55365",2020-12-08,550,"Cliente nivel 1"
"55352","55366",2020-12-15,1000,"Cliente nivel 1"
"55353","55367",2020-12-22,500,"Cliente nivel 1"
"55354","55368",2020-12-01,1003,"Cliente nivel 1"
"55355","55369",2020-12-09,1600,"Cliente nivel 1"
"55356","55370",2020-12-15,1002,"Cliente nivel 1"
"55357","55371",2020-12-03,1013.24,"Cliente nivel 1"
"55358","55372",2020-12-10,0.76,"Cliente nivel 1"
"55359","55373",2020-12-17,3200,"Cliente nivel 1"
"55360","55374",2020-12-02,1400,"Cliente nivel 1"
"55361","55375",2020-12-07,1451.98,"Cliente nivel 1"
"55362","55376",2020-12-01,400,"Cliente nivel 1"
"55363","55377",2020-12-07,400,"Cliente nivel 1"
"55364","55378",2020-12-11,952,"Cliente nivel 1"
"55365","55379",2020-12-21,500,"Cliente nivel 1"
"55366","55380",2020-12-02,5250,"Cliente nivel 1"
"55367","55381",2020-12-09,4500,"Cliente nivel 1"
"55368","55382",2020-12-15,41.25,"Cliente nivel 1"
"55369","55383",2020-12-01,86.76,"Empleado"
"55370","55384",2020-12-08,86.76,"Empleado"
"55371","55385",2020-12-15,86.76,"Empleado"
"55372","55386",2020-12-22,86.76,"Empleado"
"55373","55387",2020-12-29,86.76,"Empleado"
"55374","55388",2020-12-01,104.04,"Empleado"
"55375","55389",2020-12-08,145.24,"Empleado"
"55376","55390",2020-12-15,145.24,"Empleado"
"55377","55391",2020-12-29,271.36,"Empleado"
"55378","55392",2020-12-01,105.01,"Empleado"
"55379","55393",2020-12-08,105.01,"Empleado"
"55380","55394",2020-12-15,105.01,"Empleado"
"55381","55395",2020-12-22,112.79,"Empleado"
"55382","55396",2020-12-29,112.79,"Empleado"
"55383","55397",2020-12-09,3013.94,"Cliente nivel 1"
"55384","55398",2020-12-17,500,"Cliente nivel 1"
"55385","55399",2020-12-13,944.32,"Cliente nivel 1"
"55386","55400",2020-12-20,1600,"Cliente nivel 1"
"55387","55401",2020-12-28,220,"Cliente nivel 1"
"55388","55402",2020-12-01,55.5,"Empleado"
"55389","55403",2020-12-08,55.5,"Empleado"
"55390","55404",2020-12-15,55.5,"Empleado"
"55391","55405",2020-12-22,50.1,"Empleado"
"55392","55406",2020-12-01,6344,"Cliente nivel 1"
"55393","55407",2020-12-04,2650,"Cliente nivel 1"
"55394","55408",2020-12-15,10500,"Cliente nivel 1"
"55395","55409",2020-12-22,2650,"Cliente nivel 1"
"55396","55410",2020-12-09,380.37,"Empleado"
"55397","55411",2020-12-04,528,"Cliente nivel 1"
"55398","55412",2020-12-10,900,"Cliente nivel 1"
"55399","55413",2020-12-23,900,"Cliente nivel 1"
"55400","55414",2020-12-28,629,"Cliente nivel 1"
"55401","55415",2020-12-06,2651.49,"Cliente nivel 1"
"55402","55416",2020-12-13,451.51,"Cliente nivel 1"
"55403","55417",2020-12-20,451,"Cliente nivel 1"
"55404","55418",2020-12-21,2397.49,"Cliente nivel 1"
"55405","55419",2020-12-01,460,"Cliente nivel 1"
"55406","55420",2020-12-05,1150,"Cliente nivel 1"
"55407","55421",2020-12-13,1150.82,"Cliente nivel 1"
"55408","55422",2020-12-17,880,"Cliente nivel 1"
"55409","55423",2020-12-24,1149,"Cliente nivel 1"
"55410","55424",2020-12-05,445,"Cliente nivel 1"
"55411","55425",2020-12-02,2998,"Cliente nivel 1"
"55412","55426",2020-12-08,1200,"Cliente nivel 1"
"55413","55427",2020-12-18,1000,"Cliente nivel 1"
"55414","55428",2020-12-12,0.71,"Cliente nivel 1"
"55415","55429",2020-12-26,2500,"Cliente nivel 1"
"55416","55430",2020-12-24,312,"Cliente nivel 1"
"55417","55431",2020-12-01,98.4,"Empleado"
"55418","55432",2020-12-08,98.4,"Empleado"
"55419","55433",2020-12-15,98.4,"Empleado"
"55420","55434",2020-12-22,98.4,"Empleado"
"55421","55435",2020-12-29,160.5,"Empleado"
"55422","55436",2020-12-04,813,"Cliente nivel 1"
"55423","55437",2020-12-09,813,"Cliente nivel 1"
"55424","55438",2020-12-16,1627,"Cliente nivel 1"
"55425","55439",2020-12-22,995,"Cliente nivel 1"
"55426","55440",2020-12-08,1162.53,"Cliente nivel 1"
"55427","55441",2020-12-16,300,"Cliente nivel 1"
"55428","55442",2020-12-06,210,"Cliente nivel 1"
"55429","55443",2020-12-12,207,"Cliente nivel 1"
"55430","55444",2020-12-21,210,"Cliente nivel 1"
"55431","55445",2020-12-27,207,"Cliente nivel 1"
"55432","55446",2020-12-07,1100.91,"Cliente nivel 1"
"55433","55447",2020-12-11,0.88,"Cliente nivel 1"
"55434","55448",2020-12-18,300,"Cliente nivel 1"
"55435","55449",2020-12-26,200,"Cliente nivel 1"
"55436","55450",2020-12-04,1189.95,"Cliente nivel 1"
"55437","55451",2020-12-15,1186.2,"Cliente nivel 1"
"55438","55452",2020-12-02,1350,"Cliente nivel 1"
"55439","55453",2020-12-14,4000,"Cliente nivel 1"
"55440","55454",2020-12-17,802,"Cliente nivel 1"
"55441","55455",2020-12-08,250,"Cliente nivel 1"
"55442","55456",2020-12-15,250,"Cliente nivel 1"
"55443","55457",2020-12-22,133.15,"Cliente nivel 1"
"55444","55458",2020-12-26,115.29,"Cliente nivel 1"
"55445","55459",2020-12-08,311,"Empleado"
"55446","55460",2020-12-09,1482,"Empleado"
"55447","55461",2020-12-05,463.34,"Cliente nivel 1"
"55448","55462",2020-12-06,36.66,"Cliente nivel 1"
"55449","55463",2020-12-13,3363.34,"Cliente nivel 1"
"55450","55464",2020-12-18,36.66,"Cliente nivel 1"
"55451","55465",2020-12-20,1581.34,"Cliente nivel 1"
"55452","55466",2020-12-06,2575.25,"Cliente nivel 1"
"55453","55467",2020-12-11,2800,"Cliente nivel 1"
"55454","55468",2020-12-16,2800,"Cliente nivel 1"
"55455","55469",2020-12-26,2802.45,"Cliente nivel 1"
"55456","55470",2020-12-08,964.36,"Cliente nivel 1"
"55457","55471",2020-12-13,1047.44,"Cliente nivel 1"
"55458","55472",2020-12-01,200,"Cliente nivel 1"
"55459","55473",2020-12-02,613.87,"Cliente nivel 1"
"55460","55474",2020-12-11,470,"Cliente nivel 1"
"55461","55475",2020-12-16,463,"Cliente nivel 1"
"55462","55476",2020-12-01,269,"Cliente nivel 1"
"55463","55477",2020-12-03,352.95,"Cliente nivel 1"
"55464","55478",2020-12-09,47.05,"Cliente nivel 1"
"55465","55479",2020-12-15,331.71,"Cliente nivel 1"
"55466","55480",2020-12-21,0.29,"Cliente nivel 1"
"55467","55481",2020-12-06,150,"Cliente nivel 1"
"55468","55482",2020-12-11,120,"Cliente nivel 1"
"55469","55483",2020-12-18,100,"Cliente nivel 1"
"55470","55484",2020-12-20,187,"Cliente nivel 1"
"55471","55485",2020-12-27,100,"Cliente nivel 1"
"55472","55486",2020-12-09,408.97,"Empleado"
"55473","55487",2020-12-07,300,"Cliente nivel 1"
"55474","55488",2020-12-19,400,"Cliente nivel 1"
"55475","55489",2020-12-09,3300,"Cliente nivel 1"
"55476","55490",2020-12-22,1500,"Cliente nivel 1"
"55477","55491",2020-12-21,1228,"Cliente nivel 1"
"55478","55492",2020-12-28,1228,"Cliente nivel 1"
"55479","55493",2020-12-12,266.71,"Cliente nivel 1"
"55480","55494",2020-12-03,738.07,"Cliente nivel 1"
"55481","55495",2020-12-10,1500,"Cliente nivel 1"
"55482","55496",2020-12-17,1500,"Cliente nivel 1"
"55483","55497",2020-12-25,1500,"Cliente nivel 1"
"55484","55498",2020-12-02,646.96,"Cliente nivel 1"
"55485","55499",2020-12-09,630,"Cliente nivel 1"
"55486","55500",2020-12-18,300,"Cliente nivel 1"
"55487","55501",2020-12-04,328,"Cliente nivel 1"
"55488","55502",2020-12-11,225,"Cliente nivel 1"
"55489","55503",2020-12-19,250,"Cliente nivel 1"
"55490","55504",2020-12-26,300,"Cliente nivel 1"
"55491","55505",2020-12-04,542,"Cliente nivel 1"
"55492","55506",2020-12-15,1444,"Cliente nivel 1"
"55493","55507",2020-12-25,500,"Cliente nivel 1"
"55494","55508",2020-12-01,71.95,"Empleado"
"55495","55509",2020-12-08,71.95,"Empleado"
"55496","55510",2020-12-15,827.1,"Empleado"
"55497","55511",2020-12-22,71.95,"Empleado"
"55498","55512",2020-12-29,71.95,"Empleado"
"55499","55513",2020-12-04,1062,"Cliente nivel 1"
"55500","55514",2020-12-11,500,"Cliente nivel 1"
"55501","55515",2020-12-18,400,"Cliente nivel 1"
"55502","55516",2020-12-07,200,"Cliente nivel 1"
"55503","55517",2020-12-14,300,"Cliente nivel 1"
"55504","55518",2020-12-21,200,"Cliente nivel 1"
"55505","55519",2020-12-12,1220.6,"Cliente nivel 1"
"55506","55520",2020-12-07,250,"Cliente nivel 1"
"55507","55521",2020-12-14,349.65,"Cliente nivel 1"
"55508","55522",2020-12-12,3578,"Cliente nivel 1"
"55509","55523",2020-12-06,500,"Cliente nivel 1"
"55510","55524",2020-12-11,526,"Cliente nivel 1"
"55511","55525",2020-12-17,500,"Cliente nivel 1"
"55512","55526",2020-12-24,500,"Cliente nivel 1"
"55513","55527",2020-12-02,353,"Cliente nivel 1"
"55514","55528",2020-12-11,370,"Cliente nivel 1"
"55515","55529",2020-12-12,87,"Cliente nivel 1"
"55516","55530",2020-12-16,353,"Cliente nivel 1"
"55517","55531",2020-12-23,353,"Cliente nivel 1"
"55518","55532",2020-12-06,156,"Cliente nivel 1"
"55519","55533",2020-12-13,413.5,"Cliente nivel 1"
"55520","55534",2020-12-13,1111.97,"Cliente nivel 1"
"55521","55535",2020-12-09,699.16,"Cliente nivel 1"
"55522","55536",2020-12-02,400,"Cliente nivel 1"
"55523","55537",2020-12-10,500,"Cliente nivel 1"
"55524","55538",2020-12-13,500,"Cliente nivel 1"
"55525","55539",2020-12-17,1195,"Cliente nivel 1"
"55526","55540",2020-12-23,500,"Cliente nivel 1"
"55527","55541",2020-12-06,290,"Cliente nivel 1"
"55528","55542",2020-12-14,500,"Cliente nivel 1"
"55529","55543",2020-12-28,463.01,"Cliente nivel 1"
"55530","55544",2020-12-13,350,"Cliente nivel 1"
"55531","55545",2020-12-22,300,"Cliente nivel 1"
"55532","55546",2020-12-27,300,"Cliente nivel 1"
"55533","55547",2020-12-03,521,"Cliente nivel 1"
"55534","55548",2020-12-05,240,"Cliente nivel 1"
"55535","55549",2020-12-13,450,"Cliente nivel 1"
"55536","55550",2020-12-20,540,"Cliente nivel 1"
"55537","55551",2020-12-27,550,"Cliente nivel 1"
"55538","55552",2020-12-06,57,"Cliente nivel 1"
"55539","55553",2020-12-21,114,"Cliente nivel 1"
"55540","55554",2020-12-22,213.58,"Empleado"
"55541","55555",2020-12-05,200,"Cliente nivel 1"
"55542","55556",2020-12-12,200,"Cliente nivel 1"
"55543","55557",2020-12-19,300,"Cliente nivel 1"
"55544","55558",2020-12-25,200,"Cliente nivel 1"
"55545","55559",2020-12-03,2400,"Cliente nivel 1"
"55546","55560",2020-12-08,300,"Cliente nivel 1"
"55547","55561",2020-12-18,1788.8,"Cliente nivel 1"
"55548","55562",2020-12-21,220,"Cliente nivel 1"
"55549","55563",2020-12-07,967,"Cliente nivel 1"
"55550","55564",2020-12-14,200,"Cliente nivel 1"
"55551","55565",2020-12-23,300,"Cliente nivel 1"
"55552","55566",2020-12-01,1578,"Cliente nivel 1"
"55553","55567",2020-12-16,2280,"Cliente nivel 1"
"55554","55568",2020-12-03,1200,"Cliente nivel 1"
"55555","55569",2020-12-16,400,"Cliente nivel 1"
"55556","55570",2020-12-07,1214,"Cliente nivel 1"
"55557","55571",2020-12-14,787.07,"Cliente nivel 1"
"55558","55572",2020-12-01,55.58,"Empleado"
"55559","55573",2020-12-08,55.58,"Empleado"
"55560","55574",2020-12-15,55.58,"Empleado"
"55561","55575",2020-12-22,55.58,"Empleado"
"55562","55576",2020-12-29,55.58,"Empleado"
"55563","55577",2020-12-07,300,"Cliente nivel 1"
"55564","55578",2020-12-13,565,"Cliente nivel 1"
"55565","55579",2020-12-25,500,"Cliente nivel 1"
"55566","55580",2020-12-02,260,"Cliente nivel 1"
"55567","55581",2020-12-17,270.94,"Cliente nivel 1"
"55568","55582",2020-12-15,112.02,"Cliente nivel 1"
"55569","55583",2020-12-12,1804.07,"Cliente nivel 1"
"55570","55584",2020-12-27,698,"Cliente nivel 1"
"55571","55585",2020-12-05,999.61,"Cliente nivel 1"
"55572","55586",2020-12-09,720,"Cliente nivel 1"
"55573","55587",2020-12-21,980,"Cliente nivel 1"
"55574","55588",2020-12-05,735,"Cliente nivel 1"
"55575","55589",2020-12-19,1034.98,"Cliente nivel 1"
"55576","55590",2020-12-03,1500,"Cliente nivel 1"
"55577","55591",2020-12-09,1500,"Cliente nivel 1"
"55578","55592",2020-12-15,1350,"Cliente nivel 1"
"55579","55593",2020-12-17,150,"Cliente nivel 1"
"55580","55594",2020-12-22,500,"Cliente nivel 1"
"55581","55595",2020-12-24,1000,"Cliente nivel 1"
"55582","55596",2020-12-04,500,"Cliente nivel 1"
"55583","55597",2020-12-10,886,"Cliente nivel 1"
"55584","55598",2020-12-17,350,"Cliente nivel 1"
"55585","55599",2020-12-24,350,"Cliente nivel 1"
"55586","55600",2020-12-03,593.32,"Cliente nivel 1"
"55587","55601",2020-12-03,300,"Cliente nivel 1"
"55588","55602",2020-12-10,1272,"Cliente nivel 1"
"55589","55603",2020-12-17,300,"Cliente nivel 1"
"55590","55604",2020-12-27,300,"Cliente nivel 1"
"55591","55605",2020-12-02,262.5,"Cliente nivel 1"
"55592","55606",2020-12-10,262.5,"Cliente nivel 1"
"55593","55607",2020-12-18,381,"Cliente nivel 1"
"55594","55608",2020-12-22,1000,"Cliente nivel 1"
"55595","55609",2020-12-05,70,"Cliente nivel 1"
"55596","55610",2020-12-11,500,"Cliente nivel 1"
"55597","55611",2020-12-18,200,"Cliente nivel 1"
"55598","55612",2020-12-24,500,"Cliente nivel 1"
"55599","55613",2020-12-05,1200,"Cliente nivel 1"
"55600","55614",2020-12-15,1085,"Cliente nivel 1"
"55601","55615",2020-12-05,563,"Cliente nivel 1"
"55602","55616",2020-12-06,697,"Cliente nivel 1"
"55603","55617",2020-12-13,1400,"Cliente nivel 1"
"55604","55618",2020-12-21,350,"Cliente nivel 1"
"55605","55619",2020-12-27,800,"Cliente nivel 1"
"55606","55620",2020-12-05,559,"Cliente nivel 1"
"55607","55621",2020-12-12,706,"Cliente nivel 1"
"55608","55622",2020-12-06,2178,"Cliente nivel 1"
"55609","55623",2020-12-13,2177.43,"Cliente nivel 1"
"55610","55624",2020-12-05,1000,"Cliente nivel 1"
"55611","55625",2020-12-14,1000,"Cliente nivel 1"
"55612","55626",2020-12-19,1000,"Cliente nivel 1"
"55613","55627",2020-12-03,289.57,"Cliente nivel 1"
"55614","55628",2020-12-02,247,"Cliente nivel 1"
"55615","55629",2020-12-09,247,"Cliente nivel 1"
"55616","55630",2020-12-16,247,"Cliente nivel 1"
"55617","55631",2020-12-23,245,"Cliente nivel 1"
"55618","55632",2020-12-11,650,"Cliente nivel 1"
"55619","55633",2020-12-27,739.48,"Cliente nivel 1"
"55620","55634",2020-12-01,180,"Cliente nivel 1"
"55621","55635",2020-12-12,120,"Cliente nivel 1"
"55622","55636",2020-12-02,850,"Cliente nivel 1"
"55623","55637",2020-12-08,2550,"Cliente nivel 1"
"55624","55638",2020-12-15,850,"Cliente nivel 1"
"55625","55639",2020-12-22,850,"Cliente nivel 1"
"55626","55640",2020-12-08,500,"Cliente nivel 1"
"55627","55641",2020-12-12,429.36,"Cliente nivel 1"
"55628","55642",2020-12-07,550,"Cliente nivel 1"
"55629","55643",2020-12-14,549.44,"Cliente nivel 1"
"55630","55644",2020-12-15,880,"Cliente nivel 1"
"55631","55645",2020-12-08,800,"Cliente nivel 1"
"55632","55646",2020-12-14,506,"Cliente nivel 1"
"55633","55647",2020-12-01,239,"Cliente nivel 1"
"55634","55648",2020-12-03,18,"Cliente nivel 1"
"55635","55649",2020-12-06,239,"Cliente nivel 1"
"55636","55650",2020-12-14,240,"Cliente nivel 1"
"55637","55651",2020-12-01,1762.99,"Cliente nivel 1"
"55638","55652",2020-12-09,1752,"Cliente nivel 1"
"55639","55653",2020-12-22,2875.04,"Cliente nivel 1"
"55640","55654",2020-12-06,1000,"Cliente nivel 1"
"55641","55655",2020-12-12,1000,"Cliente nivel 1"
"55642","55656",2020-12-20,1289.42,"Cliente nivel 1"
"55643","55657",2020-12-27,1050,"Cliente nivel 1"
"55644","55658",2020-12-04,200,"Cliente nivel 1"
"55645","55659",2020-12-07,429,"Cliente nivel 1"
"55646","55660",2020-12-10,662,"Cliente nivel 1"
"55647","55661",2020-12-15,853,"Cliente nivel 1"
"55648","55662",2020-12-03,1191,"Cliente nivel 1"
"55649","55663",2020-12-10,800,"Cliente nivel 1"
"55650","55664",2020-12-17,2390,"Cliente nivel 1"
"55651","55665",2020-12-23,1490,"Cliente nivel 1"
"55652","55666",2020-12-07,205,"Cliente nivel 1"
"55653","55667",2020-12-15,210,"Cliente nivel 1"
"55654","55668",2020-12-22,407,"Cliente nivel 1"
"55655","55669",2020-12-01,0.67,"Cliente nivel 1"
"55656","55670",2020-12-13,500,"Cliente nivel 1"
"55657","55671",2020-12-15,500,"Cliente nivel 1"
"55658","55672",2020-12-20,723,"Cliente nivel 1"
"55659","55673",2020-12-14,650.89,"Cliente nivel 1"
"55660","55674",2020-12-04,100,"Cliente nivel 1"
"55661","55675",2020-12-10,200,"Cliente nivel 1"
"55662","55676",2020-12-15,70,"Cliente nivel 1"
"55663","55677",2020-12-17,100,"Cliente nivel 1"
"55664","55678",2020-12-23,1.47,"Cliente nivel 1"
"55665","55679",2020-12-08,310,"Cliente nivel 1"
"55666","55680",2020-12-28,416,"Cliente nivel 1"
"55667","55681",2020-12-05,700,"Cliente nivel 1"
"55668","55682",2020-12-13,700,"Cliente nivel 1"
"55669","55683",2020-12-21,259.84,"Cliente nivel 1"
"55670","55684",2020-12-05,800,"Cliente nivel 1"
"55671","55685",2020-12-12,400,"Cliente nivel 1"
"55672","55686",2020-12-18,1200,"Cliente nivel 1"
"55673","55687",2020-12-26,1600,"Cliente nivel 1"
"55674","55688",2020-12-18,3.18,"Cliente nivel 1"
"55675","55689",2020-12-25,150,"Cliente nivel 1"
"55676","55690",2020-12-04,250,"Cliente nivel 1"
"55677","55691",2020-12-12,300,"Cliente nivel 1"
"55678","55692",2020-12-17,601,"Cliente nivel 1"
"55679","55693",2020-12-28,500,"Cliente nivel 1"
"55680","55694",2020-12-13,957.31,"Cliente nivel 1"
"55681","55695",2020-12-04,1464.99,"Cliente nivel 1"
"55682","55696",2020-12-14,525,"Cliente nivel 1"
"55683","55697",2020-12-16,1577,"Cliente nivel 1"
"55684","55698",2020-12-23,525,"Cliente nivel 1"
"55685","55699",2020-12-05,429,"Cliente nivel 1"
"55686","55700",2020-12-11,435,"Cliente nivel 1"
"55687","55701",2020-12-24,975,"Cliente nivel 1"
"55688","55702",2020-12-01,45.28,"Cliente nivel 1"
"55689","55703",2020-12-09,200,"Cliente nivel 1"
"55690","55704",2020-12-17,534,"Cliente nivel 1"
"55691","55705",2020-12-26,500,"Cliente nivel 1"
"55692","55706",2020-12-05,3000,"Cliente nivel 1"
"55693","55707",2020-12-14,753.28,"Cliente nivel 1"
"55694","55708",2020-12-21,1800,"Cliente nivel 1"
"55695","55709",2020-12-02,100,"Cliente nivel 1"
"55696","55710",2020-12-14,100,"Cliente nivel 1"
"55697","55711",2020-12-17,50,"Cliente nivel 1"
"55698","55712",2020-12-21,100,"Cliente nivel 1"
"55699","55713",2020-12-28,100,"Cliente nivel 1"
"55700","55714",2020-12-11,471.27,"Cliente nivel 1"
"55701","55715",2020-12-18,472,"Cliente nivel 1"
"55702","55716",2020-12-01,0.29,"Cliente nivel 1"
"55703","55717",2020-12-10,1551.07,"Cliente nivel 1"
"55704","55718",2020-12-22,1552,"Cliente nivel 1"
"55705","55719",2020-12-02,19.65,"Cliente nivel 1"
"55706","55720",2020-12-10,220,"Cliente nivel 1"
"55707","55721",2020-12-15,1412,"Cliente nivel 1"
"55708","55722",2020-12-26,200,"Cliente nivel 1"
"55709","55723",2020-12-14,828.93,"Cliente nivel 1"
"55710","55724",2020-12-11,150,"Cliente nivel 1"
"55711","55725",2020-12-13,358,"Cliente nivel 1"
"55712","55726",2020-12-21,150,"Cliente nivel 1"
"55713","55727",2020-12-03,755,"Cliente nivel 1"
"55714","55728",2020-12-10,749,"Cliente nivel 1"
"55715","55729",2020-12-12,6,"Cliente nivel 1"
"55716","55730",2020-12-19,700,"Cliente nivel 1"
"55717","55731",2020-12-26,700,"Cliente nivel 1"
"55718","55732",2020-12-09,451.39,"Empleado"
"55719","55733",2020-12-03,47,"Cliente nivel 1"
"55720","55734",2020-12-04,1777,"Cliente nivel 1"
"55721","55735",2020-12-12,600,"Cliente nivel 1"
"55722","55736",2020-12-18,600,"Cliente nivel 1"
"55723","55737",2020-12-24,551,"Cliente nivel 1"
"55724","55738",2020-12-05,950,"Cliente nivel 1"
"55725","55739",2020-12-02,802,"Cliente nivel 1"
"55726","55740",2020-12-10,400,"Cliente nivel 1"
"55727","55741",2020-12-05,778,"Cliente nivel 1"
"55728","55742",2020-12-12,151,"Cliente nivel 1"
"55729","55743",2020-12-11,3386.47,"Cliente nivel 1"
"55730","55744",2020-12-05,184.14,"Cliente nivel 1"
"55731","55745",2020-12-01,130,"Cliente nivel 1"
"55732","55746",2020-12-08,130,"Cliente nivel 1"
"55733","55747",2020-12-15,241.13,"Cliente nivel 1"
"55734","55748",2020-12-17,18.87,"Cliente nivel 1"
"55735","55749",2020-12-09,382.96,"Empleado"
"55736","55750",2020-12-08,1689.99,"Cliente nivel 1"
"55737","55751",2020-12-18,1047.91,"Cliente nivel 1"
"55738","55752",2020-12-07,550,"Cliente nivel 1"
"55739","55753",2020-12-08,100,"Cliente nivel 1"
"55740","55754",2020-12-09,49.48,"Cliente nivel 1"
"55741","55755",2020-12-06,37.89,"Cliente nivel 1"
"55742","55756",2020-12-06,271,"Cliente nivel 1"
"55743","55757",2020-12-13,170,"Cliente nivel 1"
"55744","55758",2020-12-05,350,"Cliente nivel 1"
"55745","55759",2020-12-11,1750,"Cliente nivel 1"
"55746","55760",2020-12-18,1186,"Cliente nivel 1"
"55747","55761",2020-12-23,1714,"Cliente nivel 1"
"55748","55762",2020-12-01,182.81,"Empleado"
"55749","55763",2020-12-08,182.81,"Empleado"
"55750","55764",2020-12-15,182.81,"Empleado"
"55751","55765",2020-12-22,182.81,"Empleado"
"55752","55766",2020-12-08,260.9,"Cliente nivel 1"
"55753","55767",2020-12-26,0.1,"Cliente nivel 1"
"55754","55768",2020-12-04,220,"Cliente nivel 1"
"55755","55769",2020-12-16,437.55,"Cliente nivel 1"
"55756","55770",2020-12-06,134,"Cliente nivel 1"
"55757","55771",2020-12-14,110,"Cliente nivel 1"
"55758","55772",2020-12-21,115,"Cliente nivel 1"
"55759","55773",2020-12-28,115,"Cliente nivel 1"
"55760","55774",2020-12-05,220.29,"Cliente nivel 1"
"55761","55775",2020-12-10,9.71,"Cliente nivel 1"
"55762","55776",2020-12-17,315,"Cliente nivel 1"
"55763","55777",2020-12-25,315,"Cliente nivel 1"
"55764","55778",2020-12-12,610,"Cliente nivel 1"
"55765","55779",2020-12-19,1250,"Cliente nivel 1"
"55766","55780",2020-12-23,610,"Cliente nivel 1"
"55767","55781",2020-12-04,652,"Cliente nivel 1"
"55768","55782",2020-12-11,763.55,"Cliente nivel 1"
"55769","55783",2020-12-21,1170,"Cliente nivel 1"
"55770","55784",2020-12-28,80.59,"Cliente nivel 1"
"55771","55785",2020-12-03,1061.44,"Cliente nivel 1"
"55772","55786",2020-12-08,1050,"Cliente nivel 1"
"55773","55787",2020-12-14,200,"Cliente nivel 1"
"55774","55788",2020-12-20,850,"Cliente nivel 1"
"55775","55789",2020-12-04,95,"Cliente nivel 1"
"55776","55790",2020-12-05,300,"Cliente nivel 1"
"55777","55791",2020-12-12,300,"Cliente nivel 1"
"55778","55792",2020-12-19,300,"Cliente nivel 1"
"55779","55793",2020-12-26,66.6,"Cliente nivel 1"
"55780","55794",2020-12-06,1200,"Cliente nivel 1"
"55781","55795",2020-12-18,1200,"Cliente nivel 1"
"55782","55796",2020-12-07,900,"Cliente nivel 1"
"55783","55797",2020-12-17,307.06,"Cliente nivel 1"
"55784","55798",2020-12-04,226,"Cliente nivel 1"
"55785","55799",2020-12-19,226,"Cliente nivel 1"
"55786","55800",2020-12-09,431,"Cliente nivel 1"
"55787","55801",2020-12-10,200,"Cliente nivel 1"
"55788","55802",2020-12-16,200,"Cliente nivel 1"
"55789","55803",2020-12-03,563,"Cliente nivel 1"
"55790","55804",2020-12-16,174,"Cliente nivel 1"
"55791","55805",2020-12-28,170.8,"Cliente nivel 1"
"55792","55806",2020-12-14,670,"Cliente nivel 1"
"55793","55807",2020-12-22,287.5,"Cliente nivel 1"
"55794","55808",2020-12-03,1000,"Cliente nivel 1"
"55795","55809",2020-12-10,861.14,"Cliente nivel 1"
"55796","55810",2020-12-17,1000,"Cliente nivel 1"
"55797","55811",2020-12-27,1200,"Cliente nivel 1"
"55798","55812",2020-12-05,570,"Cliente nivel 1"
"55799","55813",2020-12-12,560,"Cliente nivel 1"
"55800","55814",2020-12-19,600,"Cliente nivel 1"
"55801","55815",2020-12-01,893.4,"Cliente nivel 1"
"55802","55816",2020-12-09,240.5,"Cliente nivel 1"
"55803","55817",2020-12-15,238,"Cliente nivel 1"
"55804","55818",2020-12-21,235,"Cliente nivel 1"
"55805","55819",2020-12-12,1080.27,"Cliente nivel 1"
"55806","55820",2020-12-01,0.86,"Cliente nivel 1"
"55807","55821",2020-12-08,131,"Cliente nivel 1"
"55808","55822",2020-12-15,180,"Cliente nivel 1"
"55809","55823",2020-12-23,180,"Cliente nivel 1"
"55810","55824",2020-12-09,400,"Cliente nivel 1"
"55811","55825",2020-12-17,0.8,"Cliente nivel 1"
"55812","55826",2020-12-11,96.02,"Cliente nivel 1"
"55813","55827",2020-12-05,1351.18,"Cliente nivel 1"
